O*NET-SOC Code,Title,Element ID,Element Name,Scale ID,Scale Name,Data Value,N,Standard Error,Lower CI Bound,Upper CI Bound,Recommend Suppress,Date,Domain Source
27-3011.00,Broadcast Announcers and Radio Disc Jockeys,1.C.7.b,Analytical Thinking,IM,Importance,3.76,29,0.28,3.19,4.34,N,07/2016,Incumbent
27-3023.00,"News Analysts, Reporters, and Journalists",1.C.1.a,Achievement/Effort,IM,Importance,4.42,,,,,N,11/2020,Analyst - Transition
27-3023.00,"News Analysts, Reporters, and Journalists",1.C.1.b,Persistence,IM,Importance,4.23,,,,,N,11/2020,Analyst - Transition
27-3023.00,"News Analysts, Reporters, and Journalists",1.C.1.c,Initiative,IM,Importance,4.55,,,,,N,11/2020,Analyst - Transition
27-3023.00,"News Analysts, Reporters, and Journalists",1.C.2.b,Leadership,IM,Importance,3.8,,,,,N,11/2020,Analyst - Transition
27-3023.00,"News Analysts, Reporters, and Journalists",1.C.3.a,Cooperation,IM,Importance,4.1,,,,,N,11/2020,Analyst - Transition
27-3023.00,"News Analysts, Reporters, and Journalists",1.C.3.b,Concern for Others,IM,Importance,3.54,,,,,N,11/2020,Analyst - Transition
27-3023.00,"News Analysts, Reporters, and Journalists",1.C.3.c,Social Orientation,IM,Importance,3.75,,,,,N,11/2020,Analyst - Transition
27-3023.00,"News Analysts, Reporters, and Journalists",1.C.4.a,Self-Control,IM,Importance,4.29,,,,,N,11/2020,Analyst - Transition
27-3023.00,"News Analysts, Reporters, and Journalists",1.C.4.b,Stress Tolerance,IM,Importance,4.51,,,,,N,11/2020,Analyst - Transition
27-3023.00,"News Analysts, Reporters, and Journalists",1.C.4.c,Adaptability/Flexibility,IM,Importance,4.25,,,,,N,11/2020,Analyst - Transition
27-3023.00,"News Analysts, Reporters, and Journalists",1.C.5.a,Dependability,IM,Importance,4.8,,,,,N,11/2020,Analyst - Transition
27-3023.00,"News Analysts, Reporters, and Journalists",1.C.5.b,Attention to Detail,IM,Importance,4.71,,,,,N,11/2020,Analyst - Transition
27-3023.00,"News Analysts, Reporters, and Journalists",1.C.5.c,Integrity,IM,Importance,4.59,,,,,N,11/2020,Analyst - Transition
27-3023.00,"News Analysts, Reporters, and Journalists",1.C.6,Independence,IM,Importance,3.66,,,,,N,11/2020,Analyst - Transition
27-3023.00,"News Analysts, Reporters, and Journalists",1.C.7.a,Innovation,IM,Importance,3.65,,,,,N,11/2020,Analyst - Transition
27-3023.00,"News Analysts, Reporters, and Journalists",1.C.7.b,Analytical Thinking,IM,Importance,3.89,,,,,N,11/2020,Analyst - Transition
27-3031.00,Public Relations Specialists,1.C.1.a,Achievement/Effort,IM,Importance,4.18,22,,,,,08/2022,Occupational Expert
27-3031.00,Public Relations Specialists,1.C.1.b,Persistence,IM,Importance,4.45,22,,,,,08/2022,Occupational Expert
27-3031.00,Public Relations Specialists,1.C.1.c,Initiative,IM,Importance,4.59,22,,,,,08/2022,Occupational Expert
27-3031.00,Public Relations Specialists,1.C.2.b,Leadership,IM,Importance,4.05,22,,,,,08/2022,Occupational Expert
27-3031.00,Public Relations Specialists,1.C.3.a,Cooperation,IM,Importance,4.23,22,,,,,08/2022,Occupational Expert
27-3031.00,Public Relations Specialists,1.C.3.b,Concern for Others,IM,Importance,3.55,22,,,,,08/2022,Occupational Expert
27-3031.00,Public Relations Specialists,1.C.3.c,Social Orientation,IM,Importance,3.71,21,,,,,08/2022,Occupational Expert
27-3031.00,Public Relations Specialists,1.C.4.a,Self-Control,IM,Importance,3.86,22,,,,,08/2022,Occupational Expert
27-3031.00,Public Relations Specialists,1.C.4.b,Stress Tolerance,IM,Importance,4.36,22,,,,,08/2022,Occupational Expert
27-3031.00,Public Relations Specialists,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.36,22,,,,,08/2022,Occupational Expert
27-3031.00,Public Relations Specialists,1.C.5.a,Dependability,IM,Importance,4.55,22,,,,,08/2022,Occupational Expert
27-3031.00,Public Relations Specialists,1.C.5.b,Attention to Detail,IM,Importance,4.82,22,,,,,08/2022,Occupational Expert
27-3031.00,Public Relations Specialists,1.C.5.c,Integrity,IM,Importance,4.64,22,,,,,08/2022,Occupational Expert
27-3031.00,Public Relations Specialists,1.C.6,Independence,IM,Importance,3.59,22,,,,,08/2022,Occupational Expert
27-3031.00,Public Relations Specialists,1.C.7.a,Innovation,IM,Importance,3.59,22,,,,,08/2022,Occupational Expert
27-3031.00,Public Relations Specialists,1.C.7.b,Analytical Thinking,IM,Importance,3.45,22,,,,,08/2022,Occupational Expert
27-3041.00,Editors,1.C.1.a,Achievement/Effort,IM,Importance,3.82,21,0.15,3.5,4.14,N,07/2017,Incumbent
27-3041.00,Editors,1.C.1.b,Persistence,IM,Importance,3.85,21,0.17,3.49,4.21,N,07/2017,Incumbent
27-3041.00,Editors,1.C.1.c,Initiative,IM,Importance,4.16,21,0.17,3.8,4.52,N,07/2017,Incumbent
27-3041.00,Editors,1.C.2.b,Leadership,IM,Importance,4.04,21,0.19,3.65,4.44,N,07/2017,Incumbent
27-3041.00,Editors,1.C.3.a,Cooperation,IM,Importance,4.36,21,0.19,3.96,4.76,N,07/2017,Incumbent
27-3041.00,Editors,1.C.3.b,Concern for Others,IM,Importance,3.77,21,0.19,3.37,4.18,N,07/2017,Incumbent
27-3041.00,Editors,1.C.3.c,Social Orientation,IM,Importance,3.62,21,0.28,3.04,4.2,N,07/2017,Incumbent
27-3041.00,Editors,1.C.4.a,Self-Control,IM,Importance,3.91,21,0.2,3.5,4.31,N,07/2017,Incumbent
27-3041.00,Editors,1.C.4.b,Stress Tolerance,IM,Importance,4.26,21,0.2,3.84,4.68,N,07/2017,Incumbent
27-3041.00,Editors,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.35,21,0.2,3.92,4.77,N,07/2017,Incumbent
27-3041.00,Editors,1.C.5.a,Dependability,IM,Importance,4.33,21,0.16,4,4.66,N,07/2017,Incumbent
27-3041.00,Editors,1.C.5.b,Attention to Detail,IM,Importance,4.65,21,0.15,4.34,4.97,N,07/2017,Incumbent
27-3041.00,Editors,1.C.5.c,Integrity,IM,Importance,4.49,21,0.14,4.2,4.78,N,07/2017,Incumbent
27-3041.00,Editors,1.C.6,Independence,IM,Importance,3.8,21,0.16,3.46,4.13,N,07/2017,Incumbent
27-3041.00,Editors,1.C.7.a,Innovation,IM,Importance,4,21,0.26,3.47,4.54,N,07/2017,Incumbent
27-3041.00,Editors,1.C.7.b,Analytical Thinking,IM,Importance,3.84,21,0.18,3.47,4.21,N,07/2017,Incumbent
27-3042.00,Technical Writers,1.C.1.a,Achievement/Effort,IM,Importance,4.17,24,0.28,3.58,4.75,N,07/2012,Incumbent
27-3042.00,Technical Writers,1.C.1.b,Persistence,IM,Importance,3.98,24,0.26,3.45,4.51,N,07/2012,Incumbent
27-3042.00,Technical Writers,1.C.1.c,Initiative,IM,Importance,4.2,24,0.28,3.61,4.78,N,07/2012,Incumbent
27-3042.00,Technical Writers,1.C.2.b,Leadership,IM,Importance,3.03,23,0.23,2.54,3.51,N,07/2012,Incumbent
27-3042.00,Technical Writers,1.C.3.a,Cooperation,IM,Importance,4.2,24,0.3,3.57,4.83,N,07/2012,Incumbent
27-3042.00,Technical Writers,1.C.3.b,Concern for Others,IM,Importance,3.53,24,0.38,2.74,4.33,N,07/2012,Incumbent
27-3042.00,Technical Writers,1.C.3.c,Social Orientation,IM,Importance,2.74,24,0.24,2.25,3.22,N,07/2012,Incumbent
27-3042.00,Technical Writers,1.C.4.a,Self-Control,IM,Importance,3.89,24,0.41,3.04,4.75,N,07/2012,Incumbent
27-3042.00,Technical Writers,1.C.4.b,Stress Tolerance,IM,Importance,3.77,24,0.23,3.29,4.25,N,07/2012,Incumbent
27-3042.00,Technical Writers,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.88,24,0.21,3.45,4.31,N,07/2012,Incumbent
27-3042.00,Technical Writers,1.C.5.a,Dependability,IM,Importance,4.64,24,0.15,4.32,4.96,N,07/2012,Incumbent
27-3042.00,Technical Writers,1.C.5.b,Attention to Detail,IM,Importance,4.74,24,0.16,4.4,5,N,07/2012,Incumbent
27-3042.00,Technical Writers,1.C.5.c,Integrity,IM,Importance,4.25,24,0.28,3.68,4.83,N,07/2012,Incumbent
27-3042.00,Technical Writers,1.C.6,Independence,IM,Importance,4.19,24,0.2,3.77,4.6,N,07/2012,Incumbent
27-3042.00,Technical Writers,1.C.7.a,Innovation,IM,Importance,3.54,24,0.35,2.81,4.27,N,07/2012,Incumbent
27-3042.00,Technical Writers,1.C.7.b,Analytical Thinking,IM,Importance,3.83,24,0.37,3.06,4.6,N,07/2012,Incumbent
27-3043.00,Writers and Authors,1.C.1.a,Achievement/Effort,IM,Importance,3.95,13,0.26,3.38,4.52,N,08/2022,Incumbent
27-3043.00,Writers and Authors,1.C.1.b,Persistence,IM,Importance,4.68,13,0.14,4.37,5,N,08/2022,Incumbent
27-3043.00,Writers and Authors,1.C.1.c,Initiative,IM,Importance,4.61,13,0.16,4.26,4.96,N,08/2022,Incumbent
27-3043.00,Writers and Authors,1.C.2.b,Leadership,IM,Importance,3.65,13,0.15,3.31,3.99,N,08/2022,Incumbent
27-3043.00,Writers and Authors,1.C.3.a,Cooperation,IM,Importance,4.59,13,0.19,4.18,5,N,08/2022,Incumbent
27-3043.00,Writers and Authors,1.C.3.b,Concern for Others,IM,Importance,3.31,13,0.29,2.68,3.94,N,08/2022,Incumbent
27-3043.00,Writers and Authors,1.C.3.c,Social Orientation,IM,Importance,3.14,13,0.24,2.61,3.67,N,08/2022,Incumbent
27-3043.00,Writers and Authors,1.C.4.a,Self-Control,IM,Importance,4.23,13,0.38,3.4,5,N,08/2022,Incumbent
27-3043.00,Writers and Authors,1.C.4.b,Stress Tolerance,IM,Importance,4.25,13,0.14,3.94,4.56,N,08/2022,Incumbent
27-3043.00,Writers and Authors,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.31,13,0.15,3.97,4.65,N,08/2022,Incumbent
27-3043.00,Writers and Authors,1.C.5.a,Dependability,IM,Importance,4.86,13,0.1,4.64,5,N,08/2022,Incumbent
27-3043.00,Writers and Authors,1.C.5.b,Attention to Detail,IM,Importance,4.52,13,0.26,3.97,5,N,08/2022,Incumbent
27-3043.00,Writers and Authors,1.C.5.c,Integrity,IM,Importance,3.69,13,0.58,2.43,4.94,N,08/2022,Incumbent
27-3043.00,Writers and Authors,1.C.6,Independence,IM,Importance,3.96,13,0.25,3.42,4.5,N,08/2022,Incumbent
27-3043.00,Writers and Authors,1.C.7.a,Innovation,IM,Importance,3.35,13,0.33,2.62,4.07,N,08/2022,Incumbent
27-3043.00,Writers and Authors,1.C.7.b,Analytical Thinking,IM,Importance,3.73,13,0.18,3.34,4.11,N,08/2022,Incumbent
27-3043.05,"Poets, Lyricists and Creative Writers",1.C.1.a,Achievement/Effort,IM,Importance,4.58,26,,,,,07/2017,Occupational Expert
27-3043.05,"Poets, Lyricists and Creative Writers",1.C.1.b,Persistence,IM,Importance,4.92,26,,,,,07/2017,Occupational Expert
27-3043.05,"Poets, Lyricists and Creative Writers",1.C.1.c,Initiative,IM,Importance,4.69,26,,,,,07/2017,Occupational Expert
27-3043.05,"Poets, Lyricists and Creative Writers",1.C.2.b,Leadership,IM,Importance,2.56,25,,,,,07/2017,Occupational Expert
27-3043.05,"Poets, Lyricists and Creative Writers",1.C.3.a,Cooperation,IM,Importance,2.81,26,,,,,07/2017,Occupational Expert
27-3043.05,"Poets, Lyricists and Creative Writers",1.C.3.b,Concern for Others,IM,Importance,2.46,26,,,,,07/2017,Occupational Expert
27-3043.05,"Poets, Lyricists and Creative Writers",1.C.3.c,Social Orientation,IM,Importance,1.69,26,,,,,07/2017,Occupational Expert
27-3043.05,"Poets, Lyricists and Creative Writers",1.C.4.a,Self-Control,IM,Importance,3.23,26,,,,,07/2017,Occupational Expert
27-3043.05,"Poets, Lyricists and Creative Writers",1.C.4.b,Stress Tolerance,IM,Importance,4.15,26,,,,,07/2017,Occupational Expert
27-3043.05,"Poets, Lyricists and Creative Writers",1.C.4.c,Adaptability/Flexibility,IM,Importance,4.15,26,,,,,07/2017,Occupational Expert
27-3043.05,"Poets, Lyricists and Creative Writers",1.C.5.a,Dependability,IM,Importance,4.08,26,,,,,07/2017,Occupational Expert
27-3043.05,"Poets, Lyricists and Creative Writers",1.C.5.b,Attention to Detail,IM,Importance,4.5,26,,,,,07/2017,Occupational Expert
27-3043.05,"Poets, Lyricists and Creative Writers",1.C.5.c,Integrity,IM,Importance,3.77,26,,,,,07/2017,Occupational Expert
27-3043.05,"Poets, Lyricists and Creative Writers",1.C.6,Independence,IM,Importance,4.81,26,,,,,07/2017,Occupational Expert
27-3043.05,"Poets, Lyricists and Creative Writers",1.C.7.a,Innovation,IM,Importance,4.65,26,,,,,07/2017,Occupational Expert
27-3043.05,"Poets, Lyricists and Creative Writers",1.C.7.b,Analytical Thinking,IM,Importance,3.69,26,,,,,07/2017,Occupational Expert
27-3091.00,Interpreters and Translators,1.C.1.a,Achievement/Effort,IM,Importance,4.03,22,0.41,3.18,4.89,N,08/2021,Incumbent
27-3091.00,Interpreters and Translators,1.C.1.b,Persistence,IM,Importance,3.75,22,0.29,3.16,4.35,N,08/2021,Incumbent
27-3091.00,Interpreters and Translators,1.C.1.c,Initiative,IM,Importance,4.06,22,0.24,3.57,4.56,N,08/2021,Incumbent
27-3091.00,Interpreters and Translators,1.C.2.b,Leadership,IM,Importance,3.36,22,0.41,2.52,4.21,N,08/2021,Incumbent
27-3091.00,Interpreters and Translators,1.C.3.a,Cooperation,IM,Importance,4.41,22,0.16,4.09,4.74,N,08/2021,Incumbent
27-3091.00,Interpreters and Translators,1.C.3.b,Concern for Others,IM,Importance,4,22,0.23,3.52,4.49,N,08/2021,Incumbent
27-3091.00,Interpreters and Translators,1.C.3.c,Social Orientation,IM,Importance,3.74,22,0.25,3.22,4.26,N,08/2021,Incumbent
27-3091.00,Interpreters and Translators,1.C.4.a,Self-Control,IM,Importance,4.21,22,0.21,3.78,4.64,N,08/2021,Incumbent
27-3091.00,Interpreters and Translators,1.C.4.b,Stress Tolerance,IM,Importance,4.08,22,0.2,3.65,4.5,N,08/2021,Incumbent
27-3091.00,Interpreters and Translators,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.17,22,0.28,3.59,4.75,N,08/2021,Incumbent
27-3091.00,Interpreters and Translators,1.C.5.a,Dependability,IM,Importance,4.47,22,0.15,4.16,4.79,N,08/2021,Incumbent
27-3091.00,Interpreters and Translators,1.C.5.b,Attention to Detail,IM,Importance,4.57,22,0.12,4.32,4.83,N,08/2021,Incumbent
27-3091.00,Interpreters and Translators,1.C.5.c,Integrity,IM,Importance,4.73,22,0.12,4.48,4.98,N,08/2021,Incumbent
27-3091.00,Interpreters and Translators,1.C.6,Independence,IM,Importance,4.43,22,0.29,3.82,5,N,08/2021,Incumbent
27-3091.00,Interpreters and Translators,1.C.7.a,Innovation,IM,Importance,3.42,22,0.38,2.63,4.2,N,08/2021,Incumbent
27-3091.00,Interpreters and Translators,1.C.7.b,Analytical Thinking,IM,Importance,3.66,22,0.39,2.84,4.49,N,08/2021,Incumbent
27-3092.00,Court Reporters and Simultaneous Captioners,1.C.1.a,Achievement/Effort,IM,Importance,4.37,22,0.28,3.8,4.94,N,08/2020,Incumbent
27-3092.00,Court Reporters and Simultaneous Captioners,1.C.1.b,Persistence,IM,Importance,4.44,21,0.25,3.91,4.97,N,08/2020,Incumbent
27-3092.00,Court Reporters and Simultaneous Captioners,1.C.1.c,Initiative,IM,Importance,4.31,22,0.28,3.74,4.89,N,08/2020,Incumbent
27-3092.00,Court Reporters and Simultaneous Captioners,1.C.2.b,Leadership,IM,Importance,3.33,22,0.41,2.47,4.19,N,08/2020,Incumbent
27-3092.00,Court Reporters and Simultaneous Captioners,1.C.3.a,Cooperation,IM,Importance,4.38,22,0.25,3.86,4.89,N,08/2020,Incumbent
27-3092.00,Court Reporters and Simultaneous Captioners,1.C.3.b,Concern for Others,IM,Importance,3.42,22,0.19,3.02,3.83,N,08/2020,Incumbent
27-3092.00,Court Reporters and Simultaneous Captioners,1.C.3.c,Social Orientation,IM,Importance,3.48,22,0.38,2.68,4.27,N,08/2020,Incumbent
27-3092.00,Court Reporters and Simultaneous Captioners,1.C.4.a,Self-Control,IM,Importance,4.75,22,0.14,4.45,5,N,08/2020,Incumbent
27-3092.00,Court Reporters and Simultaneous Captioners,1.C.4.b,Stress Tolerance,IM,Importance,4.63,22,0.19,4.23,5,N,08/2020,Incumbent
27-3092.00,Court Reporters and Simultaneous Captioners,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.61,22,0.18,4.24,4.99,N,08/2020,Incumbent
27-3092.00,Court Reporters and Simultaneous Captioners,1.C.5.a,Dependability,IM,Importance,4.96,22,0.03,4.89,5,N,08/2020,Incumbent
27-3092.00,Court Reporters and Simultaneous Captioners,1.C.5.b,Attention to Detail,IM,Importance,4.96,22,0.03,4.89,5,N,08/2020,Incumbent
27-3092.00,Court Reporters and Simultaneous Captioners,1.C.5.c,Integrity,IM,Importance,4.77,22,0.16,4.44,5,N,08/2020,Incumbent
27-3092.00,Court Reporters and Simultaneous Captioners,1.C.6,Independence,IM,Importance,4.77,22,0.12,4.52,5,N,08/2020,Incumbent
27-3092.00,Court Reporters and Simultaneous Captioners,1.C.7.a,Innovation,IM,Importance,3.65,22,0.47,2.68,4.62,N,08/2020,Incumbent
27-3092.00,Court Reporters and Simultaneous Captioners,1.C.7.b,Analytical Thinking,IM,Importance,3.66,22,0.47,2.68,4.64,N,08/2020,Incumbent
27-4011.00,Audio and Video Technicians,1.C.1.a,Achievement/Effort,IM,Importance,3.95,25,0.19,3.55,4.35,N,08/2018,Incumbent
27-4011.00,Audio and Video Technicians,1.C.1.b,Persistence,IM,Importance,3.9,25,0.15,3.6,4.21,N,08/2018,Incumbent
27-4011.00,Audio and Video Technicians,1.C.1.c,Initiative,IM,Importance,4.04,24,0.17,3.69,4.39,N,08/2018,Incumbent
27-4011.00,Audio and Video Technicians,1.C.2.b,Leadership,IM,Importance,3.7,25,0.23,3.22,4.18,N,08/2018,Incumbent
27-4011.00,Audio and Video Technicians,1.C.3.a,Cooperation,IM,Importance,4.22,25,0.14,3.92,4.51,N,08/2018,Incumbent
27-4011.00,Audio and Video Technicians,1.C.3.b,Concern for Others,IM,Importance,3.71,25,0.14,3.42,4,N,08/2018,Incumbent
27-4011.00,Audio and Video Technicians,1.C.3.c,Social Orientation,IM,Importance,3.32,25,0.18,2.96,3.69,N,08/2018,Incumbent
27-4011.00,Audio and Video Technicians,1.C.4.a,Self-Control,IM,Importance,4.12,25,0.13,3.85,4.38,N,08/2018,Incumbent
27-4011.00,Audio and Video Technicians,1.C.4.b,Stress Tolerance,IM,Importance,4.16,25,0.17,3.8,4.52,N,08/2018,Incumbent
27-4011.00,Audio and Video Technicians,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.36,25,0.13,4.1,4.62,N,08/2018,Incumbent
27-4011.00,Audio and Video Technicians,1.C.5.a,Dependability,IM,Importance,4.37,25,0.11,4.14,4.59,N,08/2018,Incumbent
27-4011.00,Audio and Video Technicians,1.C.5.b,Attention to Detail,IM,Importance,4.44,25,0.14,4.15,4.72,N,08/2018,Incumbent
27-4011.00,Audio and Video Technicians,1.C.5.c,Integrity,IM,Importance,4.18,25,0.14,3.89,4.47,N,08/2018,Incumbent
27-4011.00,Audio and Video Technicians,1.C.6,Independence,IM,Importance,3.61,25,0.34,2.9,4.32,N,08/2018,Incumbent
27-4011.00,Audio and Video Technicians,1.C.7.a,Innovation,IM,Importance,3.85,25,0.12,3.6,4.1,N,08/2018,Incumbent
27-4011.00,Audio and Video Technicians,1.C.7.b,Analytical Thinking,IM,Importance,3.92,25,0.12,3.66,4.18,N,08/2018,Incumbent
27-4012.00,Broadcast Technicians,1.C.1.a,Achievement/Effort,IM,Importance,3.49,24,0.13,3.21,3.76,N,08/2019,Incumbent
27-4012.00,Broadcast Technicians,1.C.1.b,Persistence,IM,Importance,3.77,24,0.13,3.5,4.04,N,08/2019,Incumbent
27-4012.00,Broadcast Technicians,1.C.1.c,Initiative,IM,Importance,3.6,24,0.15,3.28,3.92,N,08/2019,Incumbent
27-4012.00,Broadcast Technicians,1.C.2.b,Leadership,IM,Importance,3.23,24,0.24,2.74,3.72,N,08/2019,Incumbent
27-4012.00,Broadcast Technicians,1.C.3.a,Cooperation,IM,Importance,4.02,24,0.08,3.85,4.19,N,08/2019,Incumbent
27-4012.00,Broadcast Technicians,1.C.3.b,Concern for Others,IM,Importance,3.52,24,0.17,3.17,3.86,N,08/2019,Incumbent
27-4012.00,Broadcast Technicians,1.C.3.c,Social Orientation,IM,Importance,2.94,24,0.18,2.56,3.32,N,08/2019,Incumbent
27-4012.00,Broadcast Technicians,1.C.4.a,Self-Control,IM,Importance,3.8,24,0.15,3.48,4.12,N,08/2019,Incumbent
27-4012.00,Broadcast Technicians,1.C.4.b,Stress Tolerance,IM,Importance,3.94,24,0.18,3.56,4.32,N,08/2019,Incumbent
27-4012.00,Broadcast Technicians,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.01,24,0.17,3.65,4.37,N,08/2019,Incumbent
27-4012.00,Broadcast Technicians,1.C.5.a,Dependability,IM,Importance,4.17,24,0.09,3.97,4.36,N,08/2019,Incumbent
27-4012.00,Broadcast Technicians,1.C.5.b,Attention to Detail,IM,Importance,4.23,24,0.14,3.94,4.51,N,08/2019,Incumbent
27-4012.00,Broadcast Technicians,1.C.5.c,Integrity,IM,Importance,3.92,24,0.2,3.5,4.33,N,08/2019,Incumbent
27-4012.00,Broadcast Technicians,1.C.6,Independence,IM,Importance,3.52,24,0.24,3.03,4.01,N,08/2019,Incumbent
27-4012.00,Broadcast Technicians,1.C.7.a,Innovation,IM,Importance,3.45,24,0.19,3.05,3.85,N,08/2019,Incumbent
27-4012.00,Broadcast Technicians,1.C.7.b,Analytical Thinking,IM,Importance,3.86,24,0.15,3.56,4.16,N,08/2019,Incumbent
27-4014.00,Sound Engineering Technicians,1.C.1.a,Achievement/Effort,IM,Importance,4.56,27,,,,,08/2020,Occupational Expert
27-4014.00,Sound Engineering Technicians,1.C.1.b,Persistence,IM,Importance,4.52,27,,,,,08/2020,Occupational Expert
27-4014.00,Sound Engineering Technicians,1.C.1.c,Initiative,IM,Importance,4.41,27,,,,,08/2020,Occupational Expert
27-4014.00,Sound Engineering Technicians,1.C.2.b,Leadership,IM,Importance,3.67,27,,,,,08/2020,Occupational Expert
27-4014.00,Sound Engineering Technicians,1.C.3.a,Cooperation,IM,Importance,4.58,26,,,,,08/2020,Occupational Expert
27-4014.00,Sound Engineering Technicians,1.C.3.b,Concern for Others,IM,Importance,3.92,26,,,,,08/2020,Occupational Expert
27-4014.00,Sound Engineering Technicians,1.C.3.c,Social Orientation,IM,Importance,3.58,26,,,,,08/2020,Occupational Expert
27-4014.00,Sound Engineering Technicians,1.C.4.a,Self-Control,IM,Importance,4.15,26,,,,,08/2020,Occupational Expert
27-4014.00,Sound Engineering Technicians,1.C.4.b,Stress Tolerance,IM,Importance,4.58,26,,,,,08/2020,Occupational Expert
27-4014.00,Sound Engineering Technicians,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.58,26,,,,,08/2020,Occupational Expert
27-4014.00,Sound Engineering Technicians,1.C.5.a,Dependability,IM,Importance,4.73,26,,,,,08/2020,Occupational Expert
27-4014.00,Sound Engineering Technicians,1.C.5.b,Attention to Detail,IM,Importance,4.69,26,,,,,08/2020,Occupational Expert
27-4014.00,Sound Engineering Technicians,1.C.5.c,Integrity,IM,Importance,4.15,27,,,,,08/2020,Occupational Expert
27-4014.00,Sound Engineering Technicians,1.C.6,Independence,IM,Importance,3.7,27,,,,,08/2020,Occupational Expert
27-4014.00,Sound Engineering Technicians,1.C.7.a,Innovation,IM,Importance,3.44,27,,,,,08/2020,Occupational Expert
27-4014.00,Sound Engineering Technicians,1.C.7.b,Analytical Thinking,IM,Importance,3.89,27,,,,,08/2020,Occupational Expert
27-4021.00,Photographers,1.C.1.a,Achievement/Effort,IM,Importance,3.91,22,,,,,08/2021,Occupational Expert
27-4021.00,Photographers,1.C.1.b,Persistence,IM,Importance,3.82,22,,,,,08/2021,Occupational Expert
27-4021.00,Photographers,1.C.1.c,Initiative,IM,Importance,4.23,22,,,,,08/2021,Occupational Expert
27-4021.00,Photographers,1.C.2.b,Leadership,IM,Importance,3.55,22,,,,,08/2021,Occupational Expert
